review_id,listing_id,text,createdAt,month
1555938497130849222,178853276,"The hosts were wonderful. They were very responsive, warm, and genuinely kind people. Their house was as described and BEYOND. What a wonderful space to disconnect and enjoy nature and it's surroundings. Went on Wine Trail, which was a close drive to the house and looked forward to coming ""Home"" each night. A great time was had by all and the house and property were a peaceful escape. Thank you again Melissa, Ashley & Josh. I hope sharing your home with others becomes a Great Success and that your future guests feel the same way that we did when we stayed. We look forward to coming back in the future! Thank you again!",2025-11-16 18:52:02+00:00,11
1546596358776406247,178853276,"We had an absolutely amazing stay at this beautiful cabin! The house itself was spotless, cozy, and thoughtfully designed — every corner felt welcoming. The highlight, of course, was the private lake — peaceful, crystal clear, and perfect for relaxing mornings with coffee or quiet evenings by the water.<br/>The surroundings were stunning and offered so much privacy; it truly felt like our own little paradise. The host was kind, responsive, and made sure everything was perfect throughout our stay.<br/>If you’re looking for a place to unwind, reconnect with nature, and enjoy some peace and quiet, this cabin is an absolute gem. We can’t wait to come back!",2025-11-03 21:30:53+00:00,11
1655986648844570042,84225566,We had thee absolute best time at Azalea! Kate is simply the best with her generosity and hospitality. The house was perfect and we can’t wait to come back!,2026-04-03 19:49:51+00:00,4
1632013909946919117,84225566,"Absolutely wonderful experience, this is an amazing property with an amazing host! The house was spacious, comfortable and very clean. The view was stunning and we loved being right on the lake. The sunset was my favorite part. Kate was an amazing host, she went above and beyond to make sure we had a great stay. I cannot recommend this property enough and will definitely stay here again when we are back in the area.",2026-03-01 18:00:18+00:00,3
1621874000619859039,84225566,Had a much needed February retreat weekend at Azalea House cottage. It was very cozy with the fireplace and the throw blankets. We watched movies and did puzzles. The view of the icy waters changed daily and the sunsets did not disappoint. Really enjoyed sitting in the hot tub overlooking the lake. Kate was super responsive and helpful. Would definitely rent again and have already recommended it to friends.,2026-02-15 18:14:07+00:00,2
1606736241637676288,84225566,"The Azalea beach house at Seneca was amazing it was clean well maintained <br/>And waking up seeing the lake from your window was priceless <br/>We just couldn’t get over how beautiful this place is <br/>And to top it off Kate was always friendly responsive, and there for us",2026-01-25 20:58:05+00:00,1
1590813392677689381,84225566,Absolutely beautiful place! A wonderful family spot!,2026-01-03 21:42:14+00:00,1
1587922161170102372,84225566,Kate was there to greet us when we arrived. She was making sure that the walkways were all shoveled and clear of any snow. Very friendly person.,2025-12-30 21:57:52+00:00,12
1585014385258370364,84225566,"We had an amazing stay over the holidays. Even in winter, this place was wonderful—the location is ideal, close to wineries and just a short drive to downtown Geneva for groceries and other needs. The house itself is beautiful, and Kate was incredibly responsive, making it feel like a truly well-managed property. She even left a welcome bottle of wine and treats for our dogs, which was such a thoughtful touch. There were plenty of linens, towels, and blankets provided, which we really appreciated. We would absolutely stay here again.",2025-12-26 21:40:38+00:00,12
1539293219375320978,84225566,"Awesome hostess, very welcoming and communicative. The home is clean, well-stocked, very comfortable and in a great location. I would stay here again and recommend.",2025-10-24 19:40:51+00:00,10
1531349903882440934,84225566,"We thoroughly enjoyed our stay! The house was amazing and the lake view was beautiful. Lots of fun activities in the area vineyards, hiking, and restaurants! Kate was easy to work with and very responsive. Small considerations like coffee for the Keurig and firewood for outside made it feel like a home away from home.",2025-10-13 20:38:54+00:00,10
1520467225063769825,84225566,"We stayed here for our 4 year anniversary/1st family vacation since having our 8 month old son. We loved it! Our dogs enjoyed swimming in the lake, the views were perfect and the location was great! The house was as described by Kate. Will definitely stay here again next time we are visiting the Finger Lakes!",2025-09-28 20:16:57+00:00,9
1505974778194563406,84225566,Great place<br/>Beautiful views <br/>Easy for someone with mobility issues to maneuver main floor and deck <br/>High pet fee not included in price of rental,2025-09-08 20:23:03+00:00,9
1503791644676889056,84225566,We had a wonderful time at the beach house! beautiful view,2025-09-05 20:05:33+00:00,9
1498664866053682091,84225566,"My husband and I enjoyed our stay. The place is right on the lake and provides a beautiful view. We had a minor inconvenience while we stayed due to the smoke alarms going off on our second day. Kate went to Lowe’s for batteries, however we did mention we may need help fixing the problem because after swapping batteries around, it didn’t seem to stop. Kate dropped off the new batteries, and unfortunately had to leave as she had a busy morning ahead. We ended up turning off the power to the room which stopped the beeping, and we weren’t using the room anyway. It was a bummer that she didn’t check back in to fully resolve the matter rather than our bandaid approach. The dock chair was broke and she did promptly offer to replace that, but we managed to take a spare from the other sitting area. All in all we had a great trip, and the house again is beautiful with a great location.",2025-08-29 18:19:33+00:00,8
1492179698617171479,84225566,"Beautiful home and property,  and Kate is a wonderful host- even had a dog treat for our pup!  Our family appreciated all the space and amenities making it a great vacation.<br/>Thanks Kate!",2025-08-20 19:34:41+00:00,8
1477723758174029826,84225566,"This is a great spot -- the location is close to downtown geneva and to all the wineries and breweries and hiking. The house has a great deck for watching the gorgeous sunsets and was very comfortable. My only two recommendations would be to add room darkening shade or curtains because it is really bright really early and for the owner to clear some of the cluttered decor that makes it hard to unpack in the master bedroom -- every surface has a piece of decor on it and even the cabinets that serve as  dressers and the floor of the closet are filled with linens. But overall, we had a great stay and recommend this rental",2025-07-31 20:53:19+00:00,7
1473333103967606983,84225566,Kate was very helpful and responsive. House was perfect for our family. Seneca Lake has the best sunsets!,2025-07-25 19:29:52+00:00,7
1464646755682589623,84225566,"We loved our stay. The house is updated, very clean and right on the lake with everything you need to enjoy your stay. We will definitely come back. There are local wineries 5 minutes from the house. Geneva only 10 and Watkins Glen about 45 min. Lots to do and the dock alone is wonderful. We went swimming, fished and kayaked. It was a wonderful week!",2025-07-13 19:51:39+00:00,7
1458804999040560125,84225566,"We stayed for a week (June/July 2025) at Azalea Beach House.  It's a lovely lake house in a beautiful setting.  The house was well-appointed (especially the kitchen), tastefully decorated and very clean when we arrived.  Lots of outdoor seating for viewing the lake and enjoying the water.  Catherine was exceptionally communicative and responsive.",2025-07-05 18:25:07+00:00,7
1453804649962796058,84225566,"The house was beautiful and the view was incredible. It was very peaceful. The house was very clean and had everything we needed. We loved the Finger Lakes area, especially Watkins Glen State Park and Ithaca. Catharine was a wonderful host and you won’t find a more beautiful setting than the Azalea!",2025-06-28 20:50:19+00:00,6
1656714601142473388,19770523,"We had a great stay here. The house was clean, comfortable, and exactly as described. What really makes this place special is the view—being right on the lake completely changes the experience.<br/>The first part of our stay was rainy and gloomy, but it honestly added to the atmosphere. The mist and fog rolling over the lake created a peaceful, almost surreal setting. Then the weather cleared up and turned into a warm, sunny day, which gave us a completely different experience of the lake.<br/>Being able to see both sides—the calm, foggy mornings and the bright, clear views—made the stay even better. If you’re looking for a relaxing waterfront getaway, this is definitely a solid choice.",2026-04-04 19:56:10+00:00,4
1624766186102779767,19770523,Well kept and comfortable,2026-02-19 18:00:22+00:00,2
1616868366225675828,19770523,"Place was very nice and clean, and a great location!",2026-02-08 20:28:49+00:00,2
1597280556297064951,19770523,Amazing home and views! This is our second trip to this Airbnb and we can’t wait for our next! Thank you for everything!,2026-01-12 19:51:20+00:00,1
1591520059580349119,19770523,"We had quite an eventful stay with some emergent things that came up.  The comfort of the home, peacefulness and Karen’s check in and immediate action allowed us to truly settle in and have a wonderful time.  The pictures on the site truly do not do the property justice.  Even-though they are beautiful pictures the in person is breathtaking.  It was a very sweet home away from home.",2026-01-04 21:06:15+00:00,1
1587154244458764439,19770523,"Beautiful location. Lovely lake view in the winter time, especially waking up to it in the morning. Very clean.",2025-12-29 20:32:09+00:00,12
1583476558722868811,19770523,"This was a fantastic stay from start to finish. The place was exactly as described—clean, comfortable, and well maintained. The location was convenient and quiet, making it easy to relax while still being close to everything we needed. The host was responsive, professional, and very accommodating, which made the entire experience seamless. I would absolutely stay here again and highly recommend this property to anyone looking for a reliable and enjoyable stay",2025-12-24 18:45:15+00:00,12
1574855435427804701,19770523,"It was great staying at Karen's beautiful house. The lake view is amazing. Very quiet and peaceful. Had all the necessary amenities. We will definitely come back. Loved the area, the views, the lake. All together absolutely lovely experience.",2025-12-12 21:16:37+00:00,12
1571236835204101141,19770523,"We stayed in the winter right after a snowfall and cold spell blew in the night before. When we arrived the driveway and walkway were plowed and the house was heated and warm. Everything was clean. Everything in the kitchen was labeled which made it easy to pick the right drawer or cabinet. Overall, nice place with some awesome lake views. <br/>When you arrive, do know that the driveway/garage is on the opposite side of the street. We arrived at night couldn’t see it at first.",2025-12-07 21:27:06+00:00,12
1566113760533701028,19770523,Very comfortable rental. It was nice to have a beautiful lake view to enjoy from the warm family room. I appreciate how proactive Karen was.,2025-11-30 19:48:28+00:00,11
1556663767609649808,19770523,Very nice place in a great location! Awesome view right on the lake. The boathouse was a really cool space to hang out in. Close to wineries and breweries. Would definitely stay here again!,2025-11-17 18:53:01+00:00,11
1554487632814717265,19770523,Karen’s place was absolutely incredible! The view was somehow even better than the photos. The house was absolutely spotless and Karen kept very clear communication and provided great local recommendations! We will absolutely be back to experience the lakes in the summer!,2025-11-14 18:49:26+00:00,11
1551672962863699353,19770523,"We have stayed at the Finger Lakes many times and this was by far the best place we have ever stayed at. The cleanliness was immaculate! You felt at home as soon as you walked in the door. Everything was so well organized and labeled, you knew exactly where everything was. This house also has one of the best views of the lake that we’ve ever seen! Can’t wait to come back!",2025-11-10 21:37:11+00:00,11
1545800539159285340,19770523,"this was our 3rd stay at this house, it's everything you could want in a vacation lake house! we'll continue to return in the future!",2025-11-02 19:09:44+00:00,11
1540763500879405867,19770523,Beautiful location right on Seneca Lake with gorgeous views from the living room. We had a wonderful weekend in the Finger Lakes and would definitely stay at Karen’s again- house had great amenities and helpful suggestions for what to do in the area!,2025-10-26 20:22:02+00:00,10
1537843756855352646,19770523,"We were astounded by the home with its location and views. The sunrises over the lake were stunning. Everything about the place was beautiful. Located right on the lake we had access to so many great places to visit, wineries, restaurants, scenic hikes, breathtaking waterfalls. The home was clean and comfortable, well supplied, easy to access. We were sad to leave.",2025-10-22 19:41:01+00:00,10
1532734496249472773,19770523,This place is absolutely perfect for a quiet getaway. The house was setup perfectly to take advantage of the lake views. Will definitely rent again and recommend to friends,2025-10-15 18:29:50+00:00,10
1528353886566567492,19770523,Extremely beautiful place on the lake. Would definitely stay again!,2025-10-09 17:26:20+00:00,10
1525532891417161227,19770523,We loved our stay. The house was beautiful and the scenery was stunning. Karen was very responsive and I love that she left us a bottle of wine to start off the weekend. Nice touch,2025-10-05 20:01:32+00:00,10
1517480968702463800,19770523,"Great Lake views, nice location,  nice updated living area inside.  Great balcony lake views.",2025-09-24 17:23:48+00:00,9
1513846094195514978,19770523,The house was modern and clean. Kitchen was well supplied with dishes and cooking utensils.  Loved watching the sunrise each morning.,2025-09-19 17:01:57+00:00,9
1509586786499647124,19770523,"Our favorite part of this cottage was waking up to the sunrise over the lake each morning. Both my wife and I were able to work remotely, including video calls, without any problems.",2025-09-13 19:59:28+00:00,9
1503740063148719206,19770523,This place is a total gem.  The extra room above the boathouse was amazing.  It rained one night and it was the perfect location.  The multiple patios are great for dining.  Everything is labeled and so easy to find.  The pictures match perfectly.  We will stay again.  Thanks Karen!,2025-09-05 18:23:04+00:00,9
1500815909919643910,19770523,"Beautiful lakeside home. Very clean and updated amenities.  Great for families or friends looking for a getaway on Seneca lake. Lots of things to do within a close distance, or just a great house to spend time at and relax. I would book this house again if traveling to the area. Everything was spot on for the pictures and home description. Host was proactive and responsive, which gives the renter peace of mind.",2025-09-01 17:33:18+00:00,9
1498665166941655016,19770523,Great lakeside property with beautiful boathouse and dock made this a very enjoyable stay.,2025-08-29 18:20:09+00:00,8
1495001206107386056,19770523,Second visit to this  wonderful  home.  We will be back again.  Boat house is a wonderful extra at this location.,2025-08-24 17:00:31+00:00,8
1484887505306512439,19770523,My friends & I absolutely loved Karen’s place!! The views from the house were stunning and the boat house below was an added plus. It was so peaceful and serene being down at the dock and the location of the house is perfect — close to all Seneca lakes famous wineries! We would love to stay again — would recommend anyone to stay! Thank you again Karen!,2025-08-10 18:06:24+00:00,8
1482747379038220246,19770523,"Beautiful location on the lake, cozy and private regardless of close neighbors! Classy minimalistic decor with just enough warmth to feel comfortable and at home! Fully stocked and labeled kitchen making it very easy to prepare meals quickly! All bedding was clean and comfortable! Amazing view of the lake through large windows:) Close proximity to many wineries to visit! Karen’s place was perfect for our 3 night visit to the finger lakes:)",2025-08-07 19:14:21+00:00,8
1474088723392262934,19770523,"The cottage is like a visit to Eden. Peaceful, clean, 2 bathrooms, and lots to do. The lake is beautiful, great for swimming. The boathouse is air conditioned and perfect for relaxing. The view of the lake is amazing and can been seen from everywhere you go on the property. The kitchen is perfect, well stocked and has all new appliances. I will be back!",2025-07-26 20:31:09+00:00,7
1470413715556331004,19770523,"Karen’s place was perfect. Super clean, comfortable, and had everything we needed.",2025-07-21 18:49:34+00:00,7
1466743947536811830,19770523,Beautiful location and very peaceful. Great space for my family of 4!,2025-07-16 17:18:23+00:00,7
1463913813937552212,19770523,"What a great place! We enjoyed the house, the boathouse and the dock.  Communication with Karen was perfect. Everything worked as it should, the surroundings were beautiful and peaceful, and there was so much to do in the area.  I recommend this house without hesitation.",2025-07-12 19:35:25+00:00,7
1460957414082035204,19770523,"I joked with me wife saying I’d leave a bad review just so the next time we go and book it it’ll be available! But alas I can’t do that :). It was great and we loved it! House was in perfect shape and the old school boathouse was a nice addition. And we loved the lake. Fished, floated, jumped in, and just sat on the dock. <br/>Can’t wait to be back :)",2025-07-08 17:41:35+00:00,7
1458762987813142613,19770523,"This place was absolutely perfect for our vacation. The house itself was spotless and had everything we needed, including a pack-and-play for our infant! The location is less than 15min to Penn Yan yet sequestered off on a quiet street overlooking the most gorgeous view of the water. The sheets, towels, and even provided lotions were actually good quality. Little touches like that made our quiet family getaway here so comfortable and amazing.",2025-07-05 17:01:39+00:00,7
1439258947799084318,19770523,"Karen and George’s home was the perfect Finger Lakes getaway. The house was extremely clean, comfortable, and had everything we needed. It was super close to some of the best wineries, and they were just a text away—friendly, responsive, and incredibly accommodating. Highly recommend and would definitely stay again! 10/10!",2025-06-08 19:10:36+00:00,6
1433460516124160075,19770523,"We loved it as soon a we walked in.  The home is comfortable and decorated nicely.  We had everything we needed to cook our meals and enjoyed them  inside and out.  The boathouse was the perfect morning coffee lounge! Lots of wineries, breweries and great food nearby.",2025-05-31 19:10:09+00:00,5
1429883732294556175,19770523,"The place is right on the waterfront, and the view is absolutely gorgeous—especially on sunny days. Just a heads-up: there are a lot of mosquitoes around the lake (not specific to the property, but common throughout the area), especially before it rains. If not for the mosquitoes, our stay would have been perfect!",2025-05-26 20:43:43+00:00,5
1427601464756777028,19770523,Karen was a very gracious and responsive host. We found everything we needed which is in line with top rated hosts. We even found an umbrella anticipating we’d need it when caught in the rain to get ours out of the car on the morning. <br/>Very quite and peaceful location. One of the thoroughly clean properties we stayed at. And my wife’s a perfectionist for cleaning!  <br/>Convenient location to the wineries especially. <br/>I would recommend this property to anyone.,2025-05-23 17:09:16+00:00,5
1425428269621287456,19770523,"Clean, well organized, with good amenities. Excellent location with great view.",2025-05-20 17:11:31+00:00,5
1423311790518598116,19770523,Lovely spot and Karen is a super responsive host!,2025-05-17 19:06:27+00:00,5
1419694127364705913,19770523,"Really enjoyed Karen’s place. She has thought of all of the details that make it feel like home. Above and beyond details and organization that made it great for our stay. For example, bbq tools, ziplock bags, bottle of wine and water, soaps, all of the tvs and remotes worked, sheets and towels were fresh and clean. The view was amazing and the house is designed to maximize the view. I will bring my fishing gear. We will definitely stay here again.",2025-05-12 19:18:48+00:00,5
1411751561513698945,19770523,"De accommodatie van Karen was ons rustpunt tijdens onze rondreis. We hebben genoten van het uitzicht, het huis was comfortabel en alles wat we nodig hadden was aanwezig.",2025-05-01 20:18:20+00:00,5
1409487621263097697,19770523,"This home was  perfect for our anniversary getaway. The property was clean, private, quiet, beautiful views, and in a great location to multiple lakes, wineries, restaurants and stores. We enjoyed the walkability of country roads and train tracks as well.",2025-04-28 17:20:17+00:00,4
1407423132176835077,19770523,The view is breathtaking! We came here for a little getaway and to explore the finger lakes. It was hard to leave the house. We liked this location because it was an easy trip to wineries on Seneca and Keuka. The kitchen has everything you need and is clearly labeled. Plenty of games that we used. Think this space would be great for two couples or a family getaway.,2025-04-25 20:58:31+00:00,4
1403701431677208089,19770523,"A wonderful lakeside retreat, we loved the Karen's house and all of the amenities it offered. Highly recommend!",2025-04-20 17:44:10+00:00,4
1400894204674251789,19770523,"The house is amazing, right on the water, clean, quiet and fully equipped. Perfect location to visit the surrounding area, lakes and wineries. Would love to come back!",2025-04-16 20:46:42+00:00,4
1393578977872966058,19770523,"Karen’s place was amazing. The home was spacious and had everything we needed. The dock, campfire and boat house was perfect for our stay. Short drive from many attractions. Would definitely recommend!",2025-04-06 18:32:39+00:00,4
1389186170486106128,19770523,"Great place! Convenient location, close to everything. Karen was very responsive!",2025-03-31 17:04:56+00:00,3
1382692516865643124,19770523,"This place is STUNNING! One of the most beautiful Airbnbs I’ve ever stayed in, and definitely the best deal. Hosts were responsive and helpful. Would give this place 10 stars if I could!!",2025-03-22 18:03:12+00:00,3
1378324634006140588,19770523,Karen’s place was wonderful! The views were amazing and we enjoyed the private area. Would definitely recommend it to others,2025-03-16 17:25:00+00:00,3
1652313772790119439,61960515,Beautiful house that is right on the water and super close to the town. The views from the house were stunning and it felt very homey.,2026-03-29 18:12:30+00:00,3
1648027658359603299,61960515,We absolutely loved the house and felt right at home!!,2026-03-23 20:16:46+00:00,3
1644361590414666130,61960515,Beautiful view of the lake,2026-03-18 18:52:56+00:00,3
1639966952940677021,61960515,Stunning view of the lake! Extremely clean as well. Great location to go winery hopping.,2026-03-12 17:21:35+00:00,3
1631392080477573737,61960515,Nothing beats the quiet and the view. Great place to go and relax.,2026-02-28 21:24:50+00:00,2
1624837226778725905,61960515,Our second time staying. Beautiful place and scenery. Great host!,2026-02-19 20:21:31+00:00,2
1622602590994621503,61960515,"As we were packing up today, we were already talking about returning next year!",2026-02-16 18:21:42+00:00,2
1609660031122695466,61960515,"Our second time here in winter. Very comfortable for six adults. Very well stocked for cooking. The house is so much larger than it looks like from the road. We enjoyed watching the people ice fishing out on the frozen lake, very relaxing! The price  is very reasonable as well. Highly recommend!",2026-01-29 21:47:08+00:00,1
1607465620254596239,61960515,We love staying here! It is one of the cleanest Airbnb’s we have stayed at. We feel right at home!,2026-01-26 21:07:14+00:00,1
1601636719872590185,61960515,"We had an amazing stay at Casey’s Lakeview House! The lake view was absolutely stunning and made the entire experience even more special. The house was very clean, well-maintained, and exactly as described in the listing. Everything we needed was provided, and the space was comfortable and relaxing. It was the perfect place to unwind and enjoy the scenery. We truly enjoyed our time here and would highly recommend this rental to anyone looking for a peaceful getaway with beautiful views. Would definitely stay again!",2026-01-18 20:06:15+00:00,1
1600902894439979443,61960515,"Loved this beautiful lakefront home.  Very clean, free of clutter and tons of amenities.  Kitchen very well stocked.  We were there for wine tasting (in the winter)  and traveling around the lake is very  manageable in 2-3 days so you can visit a lot of wineries. Had a great time.",2026-01-17 19:48:16+00:00,1
1590786116808539807,61960515,"We had a great extended weekend, the rental was perfect for our stay.<br/>Check in and out was a breeze, house was very clean and had everything you need to cook in.",2026-01-03 20:48:02+00:00,1
1588602160299501230,61960515,We enjoyed our stay in the beautiful house with amazing views! The kitchen had everything you could need. It was perfect!,2025-12-31 20:28:54+00:00,12
1586414272855387015,61960515,We had a great Christmas vacation. The place felt like home with all amenities.<br/>Had a beautiful snow day with a lake view.<br/>Wish to stay again sometime sooner.<br/>Thank you 😊,2025-12-28 20:01:58+00:00,12
1574803105088146715,61960515,lovely location with amazing views even when in bed.,2025-12-12 19:32:39+00:00,12
1571141749221921808,61960515,"We had a lovely stay.  The view from the home is awesome and the size is perfect for three couples.   Kitchen was well-equipped and I appreciated the ample supply of cleaning products, paper towels/toilet paper and towels.   Very responsive to all our questions.  We highly recommend!",2025-12-07 18:18:11+00:00,12
1569017557950580676,61960515,Beautiful place and astonishing hosts,2025-12-04 19:57:48+00:00,12
1566108520419827884,61960515,"Place was clean and spacious perfect for our family of four and have a couple of friends over during the Thanksgiving weekend. Weather was a bit of a disappointment, but the surrounding locality parks, vineyards was terrific.<br/>I needed appliances to make our Thanksgiving meal, and Casey definitely undersold me on what was available in the kitchen. The kitchen was sufficient for all our meal preparations.",2025-11-30 19:38:04+00:00,11
1561001906822689327,61960515,"Beautiful home, fantastic view. Home was everything we needed.  Casey was great, very helpful and personable. Will definitely be back.",2025-11-23 18:32:08+00:00,11
1558869466915989928,61960515,Water locations are alway preferred; fantastic view. Kitchen stocked with many condiments. Location ideal for exploring and wine tasting. One major issue; downstairs is very cold. Could not want better hosts.,2025-11-20 19:55:21+00:00,11
1553777366126883572,61960515,This was our second stay in this lovely home. Everything was great.,2025-11-13 19:18:15+00:00,11
1549446238889435042,61960515,"We have stayed at many places and this is one of our top places. The house has 3 master bedrooms with king sized beds. The view was beautiful and the place was exceptionally clean. We appreciated the coffee, paper towels, and all the little extras that made our stay so comfortable. <br/>Thank you for a special few days.",2025-11-07 19:53:05+00:00,11
1545859626682185099,61960515,The house had a gorgeous view over the lake and was very close to town and wineries! Will definitely be staying again!,2025-11-02 21:07:07+00:00,11
1544363099664446556,61960515,We enjoyed a wonderful stay at this Airbnb property this October. The windows in the living room give a nearly unobstructed view of the lake. The setting is private and peaceful. Great amenities and we  appreciated the cleanliness of the home. The hosts were responsive and timely with answering our questions. Would eagerly rebook this property in the future.,2025-10-31 19:33:47+00:00,10
1541495969457664223,61960515,It was the best location and the perfect ending to a long day.  It was very relaxing and had everything we needed.   Excellent experience overall!,2025-10-27 20:37:19+00:00,10
1540725214021754601,61960515,This place was beautiful. My whole family enjoyed it. Views of the lake were excellent. Driving distance to lots of sights around the finger lakes was reasonable. Would definitely stay here again.,2025-10-26 19:05:58+00:00,10
1535702201268357530,61960515,Great place in Penn Yan! We loved taking the kayaks out. We hope to be back!,2025-10-19 20:46:08+00:00,10
1534208652665872788,61960515,"My guests and I absolutely loved our stay at Casey's beautiful, well-appointed home! The location right on Keuka Lake was stunning, with plenty to see and do nearby. The kitchen was top-of-the-line and fully stocked. All the furniture — including the beds — was stylish, high-quality, and very comfortable. We had lots of space to gather around the large kitchen table and relax in the cozy living room. I highly recommend Casey's home!",2025-10-17 19:18:43+00:00,10
1531256123668494285,61960515,"This was one of the nicest Airbnb rentals that we have stayed in. The house was clean, well kept, well<br/> stocked, roomy and comfortable for the 3 couples in our group. The location is convenient. The view is gorgeous. Check in and check out were very easy. We all enjoyed our stay!",2025-10-13 17:32:34+00:00,10
1524002560368436288,61960515,We thoroughly enjoyed our stay here. The house was well stocked with everything we needed and was very clean.<br/>It's in a beautiful location and is very quiet.<br/>We would definitely return and have already recommended it to friend of ours!,2025-10-03 17:21:02+00:00,10
1519693829769861990,61960515,Really enjoyed our stay. Weather was perfect and we were able to kayak. So comfortable to just relax and enjoy family.,2025-09-27 18:40:21+00:00,9
1514662203115156485,61960515,We couldn’t have been any happier with Casey’s place for our girlfriends week away.  The house was beautiful with a magnificent view of the lake and easy proximity to so many things!  The house was stocked with every amenity.  Casey was super communicative and answered every question we had.,2025-09-20 20:03:25+00:00,9
1510301523637407393,61960515,Casey’s home was just as described! A perfect place to stay while in town for a wedding. The lake is beautiful and the home felt so cozy. Casey was also very responsive and helpful. We had an amazing time and would absolutely stay there again!,2025-09-14 19:39:31+00:00,9
1503802904416157918,61960515,"Wow!  This place is beautiful and well-equipped with everything we needed. We loved the general layout, having 3.5 bathrooms, and the kitchen had everything we needed to prep all of our meals. <br/>The lake and house access were perfect; not too many steps! And the upper and lower decks were so comfortable with gorgeous views. We watched the storm roll by from the protected lower deck, and our daughter napped down there a few times!<br/>We loved going out on the provided kayaks, and made s'mores in the portable fire pit with the wood left there for us.<br/>We enjoyed being so close to Penn Yan, too.  We shopped, ate dinner at Parker's one night, got ice cream flights at Spotted Duck, and had the best bubble tea at the Keuka Candy Emporium. <br/>We didn't want to leave!<br/>Thanks to these amazing hosts for sharing this very special spot on Keuka Lake!",2025-09-05 20:27:55+00:00,9
1501567859691702902,61960515,Great location. Perfect outdoor patio for lake views. Great for families.,2025-09-02 18:27:17+00:00,9
1499455746317965450,61960515,"The place was very clean and the pictures didn’t do the place justice. Beautiful views. Would recommend for a nice, quiet vacation. We went to state fair and it was nice to come back to a nice place",2025-08-30 20:30:54+00:00,8
1489994390798919384,61960515,"Beautiful place, well maintained in a great location . Super close to the park, marina, and Penn Yan. Private beach which is great especially for young kids.",2025-08-17 19:12:52+00:00,8
1484146040579892645,61960515,"Perfect for our family of 4. Great location and great access to the water. Very relaxing, quiet neighbors, and close to a grocery store. I locked myself out of the house and Casey was quick to remedy the situation.",2025-08-09 17:33:15+00:00,8
1468997624624700181,61960515,"My family (5 adults, 4 children - ages 8, 5, 3, 13 mos.)  and I have been spending a week at Keuka for the past 7 years. Casey's house was by far the nicest we've stayed in. The kitchen was well stocked with dishes, pots, pans, glasses - everything we needed to cook and serve a meal or snacks. The rooms are spacious and well decorated. We spent every day in the water and every evening sitting on the patio. The kids were able to run and play in the yard while the adults relaxed. <br/>The location was perfect for our varied needs - close to some of the best wineries in the Finger Lakes, breweries and grocery shopping in Penn Yan. Casey was responsive before and during our stay.  I highly recommend Casey's home for a relaxed, pleasant and enjoyable vacation.",2025-07-19 19:56:03+00:00,7
1463135067790754032,61960515,"Beautiful House on the Lake<br/>This place exceeded our expectations! From the moment we booked, Casey was incredibly responsive and answered all of our questions quickly. When we arrived, we were pleasantly surprised to find the house even more beautiful than in the photos. It was spotlessly clean, fully stocked, with a well-equipped kitchen and comfortable beds—exactly what you hope for in a vacation home.<br/>Thank you, Casey!",2025-07-11 17:48:11+00:00,7
1462494285499822028,61960515,"Ideal rental experience at the finger lakes. House was exactly as expected with beautiful, peaceful view of Keuka Lake. We loved waking up in the morning and first thing we saw was the wonderful lake view. We had absolutely no issues and would love to visit again someday!",2025-07-10 20:35:04+00:00,7
1459570257376146007,61960515,Very beautiful location.,2025-07-06 19:45:33+00:00,7
1458831118723678289,61960515,"We thoroughly enjoyed our family vacation at Casey's place.  We ate most of our meals there.  The kitchen was well equipped, which made meal preparation easier.  The bathrooms were spotless.  The view was the best, very peaceful.",2025-07-05 19:17:01+00:00,7
1453766326588191519,61960515,"Amazing house! We loved it so much. The views by the lake is worth every dollar spent. Rooms are clean, beds are very comfortable. It’s very quiet and peaceful. I would come here again for sure.",2025-06-28 19:34:10+00:00,6
1453023375690222589,61960515,"Beautiful view of Keuka Lake!  Having 3 bedrooms and 3.5 bathrooms was wonderful.  Watched boats go by and a family of ducks as well as cormorants, diving for fish.  Keuka Springs, Weis and McGregor wineries were all great to visit and do tastings for those who enjoy wine.",2025-06-27 18:58:04+00:00,6
1448008593830224527,61960515,"We enjoyed our stay. The house was beautiful, plenty to do near by.",2025-06-20 20:54:35+00:00,6
1445787520456947346,61960515,"Very nice stay. 3 beds 3 1/2 bath, space is much larger than it looks when you pull up. Great open space for family. Well stocked. Very clean. Casey communicated great. Would stay again.",2025-06-17 19:21:43+00:00,6
1440005342627664435,61960515,"Our family of 6, (4 adults and 2 children), had a wonderful time. Home is beautiful, well appointed, comfortable, IMMACULATE, private and peaceful. We loved every minute we spent here.",2025-06-09 19:53:33+00:00,6
1433469694166881213,61960515,"Here’s an updated Airbnb review that includes the host’s responsiveness and their handling of a small issue, while keeping the previous points about the interior, exterior, and lovely views without mentioning sunset views:<br/>We had a fantastic stay at this Airbnb! The interior of the house was absolutely gorgeous—beautifully decorated, impeccably clean, and incredibly cozy, making us feel right at home. The host was very responsive to all communications and dealt with a small issue promptly and professionally, which we greatly appreciated. The views from the property were lovely, offering stunning scenery that enhanced our relaxing getaway. While the exterior could use some improvement to match the interior’s charm, it didn’t detract from our overall experience. We highly recommend this place for a comfortable and scenic stay!",2025-05-31 19:28:23+00:00,5
